"Частота, Гц","Дистанция, мм",Количество точек,"Центр мишени (X), мм","Центр мишени (Y), мм"
55,1000,5,990.8601835068447,-43.03200518497688
55,1000,5,995.5028537666069,-38.389334925214726
55,1000,6,997.1371193069725,-38.326827544755865
55,1000,6,997.5254277362292,-37.93851911549926
55,1000,6,995.1900686794801,-40.27387817224831
55,1000,6,998.6423417899647,-36.821605061763684
55,1000,6,998.7191343481117,-45.19208482500233
55,1000,6,999.4102460006753,-44.500973172438684
55,1000,6,996.0705100992232,-47.8407090738908
55,1000,6,1003.0026135272904,-40.90860564582361
55,1000,6,999.0178158890502,-35.916199420973975
55,1000,6,999.1389540509391,-35.79506125908509
55,1000,6,998.2862602504687,-44.60604785553414
55,1000,6,998.4228642277363,-44.4694438782665
55,1000,6,996.3335666120123,-46.558741493990524
55,1000,6,1001.3172901278107,-41.575017978192115
55,1000,5,994.9925849336071,-41.80111777111172
55,1000,5,995.5185777578048,-41.275124946913984
55,1000,5,991.6152356028617,-45.178467101857095
55,1000,5,995.8033646252843,-40.990338079434466
55,1000,6,998.2343752183384,-37.653510822758854
55,1000,6,998.6455326251553,-37.24235341594194
55,1000,6,995.6028865891984,-40.284999451898855
55,1000,6,998.2645002589725,-37.62338578212476
55,1000,6,998.8437521184882,-43.390615779408556
55,1000,6,1002.9553255408894,-39.27904235700734
55,1000,6,994.7517204627087,-47.48264743518808
55,1000,6,1002.2294026128525,-40.004965285044264
55,1000,5,994.0348737522602,-38.40927391148057
55,1000,5,996.2847383755467,-36.1594092881941
55,1000,5,995.4306592670997,-42.0365242926063
55,1000,5,999.6123078795896,-37.854875680116415
55,1000,5,992.318824214592,-45.148359345113974
55,1000,5,998.7609644798576,-38.70621907984836
55,1000,6,997.9014803957666,-41.219935148594836
55,1000,6,1000.539691800485,-38.581723743876424
55,1000,6,995.1538313286495,-43.967584215711966
55,1000,6,1002.2620479163583,-36.859367628003234
55,1000,6,999.140697398132,-45.77862714562317
55,1000,6,999.9002610929452,-45.01906345080995
55,1000,6,998.711969873399,-46.20735467035627
55,1000,6,999.2423649344736,-45.67695960928165
55,1000,6,998.2222428657147,-35.20619908408566
55,1000,6,1002.7552927321565,-30.67314921764389
55,1000,6,996.0849346653666,-37.34350728443381
55,1000,6,1002.0551810123785,-31.37326093742188
55,1000,6,999.3782934709902,-45.48216161562556
55,1000,6,1000.0621901574327,-44.79826492918302
55,1000,6,998.9471358405384,-35.73732142496534
55,1000,6,1002.962655220903,-31.7218020446007
55,1000,6,995.7106472231128,-38.97381004239091
55,1000,6,999.8858978684096,-34.79855939709414
55,1000,6,998.0787864241357,-43.77206804787414
55,1000,6,1000.7485418504408,-41.10231262156905
55,1000,6,995.1616762879866,-46.68917818402335
55,1000,6,1001.6984961697052,-40.152358302304705
55,1000,6,998.1589675679403,-43.73536230861213
55,1000,6,999.1291924780495,-42.76513739850295
55,1000,6,996.7425033985558,-45.15182647799668
55,1000,6,1001.8312263370925,-40.063103539459966
55,1000,6,998.2496320262438,-43.44027870477231
55,1000,6,1000.584309189933,-41.10560154108313
55,1000,6,996.2010303504005,-45.48888038061559
55,1000,6,1002.0789449630545,-39.61096576796163
55,1000,6,997.867804140672,-44.10484342682003
55,1000,6,1000.6149666867622,-41.357680880729895
55,1000,6,999.7606875549615,-45.17695915675804
55,1000,6,999.9580349890102,-44.97961172270931
55,1000,6,996.1621930615291,-48.77545365019041
55,1000,6,999.8573879281897,-45.08025878352974
55,1000,6,998.9909136323558,-35.74287420559213
55,1000,6,1001.4598254290468,-33.27396240890118
55,1000,6,994.8733114291529,-39.860476408795115
55,1000,6,1003.0290337239802,-31.704754113967788
55,1000,6,998.3601717345945,-38.37450454414357
55,1000,6,998.5649589672339,-38.169717311504186
55,1000,6,994.1830283584949,-42.55164792024319
55,1000,6,1002.0526996023317,-34.6819766764064
55,1000,6,998.6326627966887,-36.07816113310867
55,1000,6,1001.3905508880257,-33.32027304177169
55,1000,6,998.2304618900935,-36.48036203970386
55,1000,6,1002.9766745475168,-31.734149382280517
55,1000,5,995.0831857007548,-42.989328405334746
55,1000,5,998.9650326533504,-39.107481452739236
55,1000,6,998.2709735808994,-37.409468030435725
55,1000,6,999.0004166102441,-36.68002500109108
55,1000,6,995.9279326299105,-39.7525089814246
55,1000,6,1000.3379518619353,-35.34248974939982
55,1000,6,999.1336264312113,-45.55437931428478
55,1000,6,1002.2030889887377,-42.48491675675836
55,1000,6,997.992075307717,-46.695930437779076
55,1000,6,1002.178869698916,-42.50913604658008
55,1000,5,994.862270976827,-40.22748956420503
55,1000,5,996.7108559075585,-38.37890463347339
55,1000,5,993.820205071546,-41.26955546948598
55,1000,5,997.1030615925503,-37.98669894848176
55,1000,5,994.3770727867171,-42.235460259943565
55,1000,5,995.1896280638935,-41.42290498276725
55,1000,5,992.4400883316727,-44.172444714988046
55,1000,5,994.7184512628114,-41.89408178384927
55,1000,6,997.8021805187877,-37.271242942439976
55,1000,6,1001.9007090634143,-33.172714397813444
55,1000,6,993.6084782137386,-41.46494524748909
55,1000,6,999.4572353310805,-35.616188130147236
55,1000,6,997.5928919109523,-41.52284422253823
55,1000,6,999.777960293468,-39.33777584002252
55,1000,6,998.7898060921356,-43.85305877165621
55,1000,6,1001.2753859441277,-41.36747891966402
55,1000,6,995.4675278582662,-47.175337005525606
55,1000,6,1001.0404208572817,-41.60244400651015
55,1000,5,994.6767267115049,-39.82260840018729
55,1000,5,996.72485609834,-37.77447901335224
55,1000,5,994.7215995698007,-41.21847908281379
55,1000,5,997.774062164318,-38.16601648829646
55,1000,5,994.358561952914,-41.58151669970042
55,1000,5,996.5552159997972,-39.384862652817255
55,1000,6,998.2333147022528,-34.87166769402608
55,1000,6,1000.2751288434654,-32.82985355281343
55,1000,6,997.0877303469949,-36.01725204928394
55,1000,6,998.7870807401896,-34.31790165608919
55,1000,6,998.0199737241396,-41.44526716266767
55,1000,6,999.5933558621313,-39.871885024676025
55,1000,6,996.1278587085493,-43.33738217825798
55,1000,6,999.5585513603265,-39.906689526480754
55,1000,5,995.0590230050893,-40.24460167076655
55,1000,5,997.4106598717552,-37.892964804100636
55,1000,5,994.7649820393029,-40.53864263655291
55,1000,5,995.1350658019347,-40.1685588739211
55,1000,6,998.3748525473294,-34.36374965193352
55,1000,6,1001.2792569595805,-31.459345239682428
55,1000,6,997.1869737813053,-35.551628417957666
55,1000,6,1002.7905749537418,-29.948027245521107
55,1000,6,998.0191678902007,-41.29494496949267
55,1000,6,998.9279534395598,-40.38615942013354
55,1000,6,998.8667580601758,-44.64172496266448
55,1000,6,1002.2475048331089,-41.26097818973139
55,1000,6,996.0082617669391,-47.5002212559012
55,1000,6,1000.2493167384504,-43.25916628438995
55,1000,6,998.8842047455569,-45.25565489792897
55,1000,6,999.4289286529123,-44.71093099057355
55,1000,6,994.6485031714484,-49.49135647203749
55,1000,6,1002.7386138548602,-41.40124578862566
55,1000,5,994.8576865737487,-41.65356607068087
55,1000,5,995.6030519268463,-40.90820071758317
55,1000,5,992.7695553635318,-43.741697280897746
55,1000,5,999.0650731757524,-37.44617946867703
55,1000,6,998.64830719872,-38.264507881935124
55,1000,6,999.4427963841113,-37.47001869654378
55,1000,6,997.3960317338565,-39.516783346798626
55,1000,6,999.8191581957046,-37.09365688495043
55,1000,6,998.8496959046188,-42.17698312470735
55,1000,6,1001.6370532153627,-39.38962581396346
55,1000,6,999.9018729895753,-45.67506733347838
55,1000,6,1002.2972810836056,-43.27965923944806
55,1000,6,999.3487844024124,-46.228155920641264
55,1000,6,1001.1627313517721,-44.41420897128151
55,1000,5,994.6944883261391,-42.60702283332673
55,1000,5,995.4963352744409,-41.80517588502501
55,1000,5,990.288721937057,-47.012789222408934
55,1000,5,994.9106342455805,-42.390876913885336
55,1000,6,998.3644082586012,-40.9744607444578
55,1000,6,1002.4876017861967,-36.85126721686234
55,1000,6,997.7815527341014,-41.5573162689576
55,1000,6,1002.3460963419811,-36.99277266107791
55,1000,6,999.1624765176037,-44.718037083650444
55,1000,6,1000.9372284463683,-42.94328515488593
55,1000,6,995.3020044636977,-48.57850913755651
55,1000,6,1000.2672084065788,-43.61330519467538
55,1000,6,996.9808439069387,-37.861507063545595
55,1000,6,1000.2726417008619,-34.56970926962245
55,1000,6,999.1885515696653,-45.63015209772448
55,1000,6,1003.0534156642204,-41.765288003169296
55,1000,6,996.7101165709914,-48.10858709639834
55,1000,6,1002.5891214070981,-42.229582260291664
55,1000,5,993.8323397151593,-39.84589959049402
55,1000,5,996.5326752413966,-37.14556406425669
55,1000,5,991.0533373112322,-42.62490199442102
55,1000,5,996.2898682245105,-37.38837108114279
55,1000,5,993.8613504800136,-42.48561809055617
55,1000,5,994.8693629932307,-41.47760557733908
55,1000,5,992.1259600582373,-44.22100851233249
55,1000,5,997.1085374530505,-39.238431117519234
55,1000,6,997.5671892445229,-37.08587902055806
55,1000,6,999.2457411401094,-35.40732712497149
55,1000,6,996.8252551519868,-37.827813113094216
55,1000,6,998.9964296328592,-35.65663863222173
55,1000,6,998.4452710953619,-35.57954120930696
55,1000,6,1001.9027542103526,-32.122058094316316
55,1000,5,993.1608126282866,-38.96823159233218
55,1000,5,994.9823694899067,-37.146674730712164
55,1000,5,989.5934030249045,-42.535641195714284
55,1000,5,993.9042982235727,-38.22474599704613
55,1000,6,999.0190592485706,-46.03564442054384
55,1000,6,1002.3250151930833,-42.72968847603102
55,1000,6,995.0550630780325,-49.99964059108194
55,1000,6,1000.1493648052501,-44.90533886386433
55,1000,5,993.9885369728217,-39.44235018033778
55,1000,5,995.6544687695441,-37.776418383615386
55,1000,5,990.8822041455362,-42.54868300762333
55,1000,5,995.0112642293188,-38.419622923840706
55,1000,5,994.0790894747355,-39.56541704143419
55,1000,5,996.4488077974692,-37.195698718700534
55,1000,5,991.2617381534617,-42.38276836270803
55,1000,5,995.588179771529,-38.05632674464068
55,1000,5,994.8487487328506,-41.595120241591005
55,1000,5,996.5157294838365,-39.92813949060506
55,1000,5,994.6603953438196,-41.38382409456138
55,1000,5,998.1300552652486,-37.91416417313231
55,1000,5,993.3278855089387,-42.716333929442236
55,1000,5,997.820815306327,-38.223404132053986
55,1000,6,998.7052631252312,-46.41909701816764
55,1000,6,1003.0179330730144,-42.10642707038438
55,1000,6,995.7305709019016,-49.3937892414972
55,1000,6,1001.4852846869883,-43.63907545641061
55,1000,6,998.8056075298418,-46.08880117055824
55,1000,6,1000.0441223845825,-44.85028631581758
55,1000,6,998.1336070123721,-46.76080168802802
55,1000,6,999.363067641569,-45.53134105883105
55,1000,5,994.7641609545217,-42.41684710385789
55,1000,5,999.2352678955613,-37.94574016281829
55,1000,5,993.8647494742049,-43.31625858417462
55,1000,5,995.7046324655767,-41.47637559280287
55,1000,6,998.9546509650362,-38.61864289595661
55,1000,6,998.9814115168714,-38.59188234412144
55,1000,6,999.7698428712047,-47.68092670017476
55,1000,6,1004.2543856076956,-43.196383963683914
55,1000,6,996.726323780076,-50.72444579130344
55,1000,6,999.9577160274453,-47.49305354393418
55,1000,6,998.4612794679224,-36.12462395403158
55,1000,6,1000.5375859619661,-34.048317459987864
55,1000,6,996.9413167995267,-37.64458662242732
55,1000,6,1002.8823064511228,-31.70359697083124
55,1000,6,998.3956184620969,-41.538900580940755
55,1000,6,1002.4837540367537,-37.45076500628393
55,1000,6,994.7546995706209,-45.17981947241674
55,1000,6,1000.289338026759,-39.6451810162787
55,1000,5,995.0814933043317,-39.911754591103524
55,1000,5,995.1962196644547,-39.797028230980544
55,1000,5,992.1928585766206,-42.80038931881472
55,1000,5,995.6587650946112,-39.334482800824034
55,1000,6,998.730797314311,-39.403052067642165
55,1000,6,998.8021180485293,-39.33173133342377
55,1000,6,998.3832564184435,-42.19324987877376
55,1000,6,1002.7211815428805,-37.85532475433676
55,1000,6,996.0192371569235,-44.557269140293734
55,1000,6,1001.0910282314001,-39.485478065817134
55,1000,6,998.7101620884964,-43.53587039142536
55,1000,6,999.731825702782,-42.51420677713981
55,1000,6,998.6911844626877,-43.55484801723404
55,1000,6,1002.3247780477237,-39.92125443219801
55,1000,6,999.4591971277108,-45.2643609639681
55,1000,6,1001.5111197344046,-43.21243835727434
55,1000,6,999.0868625530508,-45.63669553862817
55,1000,6,1001.1011595880651,-43.62239850361377
55,1000,6,1000.2284380431871,-47.01523607000765
55,1000,6,1001.1699796714314,-46.073694441763344
55,1000,6,997.4785535428118,-43.204206022769405
55,1000,6,1000.7166191013009,-39.966140464280286
55,1000,6,996.8982391607599,-43.78452040482132
55,1000,6,1001.139795535688,-39.542964029893284
55,1000,6,998.2295615767979,-42.12005815721778
55,1000,6,1001.5565723208865,-38.79304741312915
55,1000,6,994.9632003754538,-45.386419358561916
55,1000,6,1001.97180667568,-38.3778130583357
55,1000,5,994.8183347339224,-40.06313530995051
55,1000,5,998.6566585471849,-36.224811496688076
55,1000,5,990.6882179315813,-44.193252112291546
55,1000,5,996.0511690833952,-38.83030096047767
55,1000,6,998.9599215295508,-37.55497853323177
55,1000,6,999.9798638085742,-36.535036254208315
55,1000,6,998.5942560389105,-37.920644023871986
55,1000,6,1001.3460785758275,-35.16882148695509
55,1000,6,998.269703331277,-41.598061021070244
55,1000,6,998.8123469003389,-41.05541745200834
55,1000,5,994.5929412519351,-38.236969636229205
55,1000,5,998.4516418143386,-34.37826907382572
55,1000,5,990.673764170044,-42.156146718120276
55,1000,5,995.6922338912524,-37.137676996911914
55,1000,6,998.3609691163016,-38.802932969626205
55,1000,6,1002.0600211405936,-35.10388094533418
55,1000,6,995.4306806866285,-41.733221399299254
55,1000,6,999.2828419670959,-37.88106011883187
55,1000,6,999.7145974760665,-47.79395005070748
55,1000,6,1004.0691505586828,-43.43939696809111
55,1000,6,998.6798008250762,-48.82874670169775
55,1000,6,1003.2987198278889,-44.20982769888503
55,1000,6,998.7468750833018,-39.89687701150862
55,1000,6,1001.2757950187969,-37.36795707601357
55,1000,6,995.515581705057,-43.12817038975341
55,1000,6,1002.4243587439087,-36.2193933509017
55,1000,6,999.6594976071651,-47.04213667032655
55,1000,6,1003.8875592176771,-42.81407505981454
55,1000,6,998.8693071918937,-38.89503985901527
55,1000,6,1002.7014475925658,-35.06289945834303
55,1000,6,997.5291555426281,-40.235191508280785
55,1000,6,1001.1574054828822,-36.606941568026805
55,1000,6,1000.4573460334735,-46.87944688665308
55,1000,6,1002.2053952269291,-45.131397693197506
55,1000,6,999.1542770755991,-48.18251584452747
55,1000,6,1000.5489361008337,-46.78785681929292
55,1000,6,998.1172707961374,-38.267243077319065
55,1000,6,1001.0488550338487,-35.335658839607845
55,1000,6,994.1828918993631,-42.2016219740934
55,1000,6,999.5454296579143,-36.83908421554224
55,1000,6,998.8052706237892,-44.10632303309905
55,1000,6,1000.7165962621262,-42.19499739476192
55,1000,6,997.3319765663219,-45.5796170905663
55,1000,6,1001.463504991339,-41.448088665549115
55,1000,5,993.7438252605174,-40.45035669578887
55,1000,5,996.7033072560313,-37.490874700274944
55,1000,5,989.6233234069779,-44.57085854932834
55,1000,5,996.4660491052491,-37.72813285105719
55,1000,6,997.5735980109148,-36.43638018196935
55,1000,6,1000.293638474739,-33.716339718145086
55,1000,6,999.1068823521636,-39.064784956601095
55,1000,6,1003.2020951143221,-34.96957219444258
55,1000,6,997.0535441137174,-41.118123195047275
55,1000,6,1000.528242790029,-37.64342451873565
55,1000,6,997.340514312206,-41.62486284346594
55,1000,6,997.7774179645842,-41.1879591910878
55,1000,6,994.330168936548,-44.635208219123875
55,1000,6,1001.1766023110406,-37.78877484463129
55,1000,6,998.1008144385802,-42.18015851072345
55,1000,6,1001.4092755991078,-38.87169735019584
55,1000,6,994.8460704967453,-45.43490245255838
55,1000,6,1001.0925487088459,-39.188424240457685
55,1000,6,997.7267023072958,-43.8969708182017
55,1000,6,998.2278767448973,-43.395796380600125
55,1000,6,996.6256917900998,-44.99798133539764
55,1000,6,997.9690723608384,-43.65460076465908
55,1000,6,1002.1723177717955,-47.97925082502434
55,1000,6,1005.1638981833576,-44.98767041346228
55,1000,5,994.8066217422611,-41.57699975928828
55,1000,5,996.3011639108203,-40.08245759072904
55,1000,5,991.7406560074173,-44.64296549413198
55,1000,5,997.6729234571726,-38.71069804437675
55,1000,6,997.6057911749873,-35.12622836239113
55,1000,6,998.3162063798558,-34.4158131575227
55,1000,6,996.1563515077089,-36.57566802966954
55,1000,6,998.3420532120682,-34.3899663253102
55,1000,6,997.7090684169358,-37.34279321777842
55,1000,6,1000.4423704950805,-34.60949113963369
55,1000,6,995.2050580079791,-39.84680362673505
55,1000,6,1001.170387637023,-33.88147399769117
55,1000,6,997.673072453019,-41.54565041250603
55,1000,6,998.6163965389047,-40.60232632662032
55,1000,6,996.4288340495827,-42.78988881594228
55,1000,6,1001.477035510485,-37.74168735503995
55,1000,6,997.4940074698408,-42.936686238562054
55,1000,6,1000.607541011784,-39.823152696618905
55,1000,6,1001.6830300625958,-46.99298448459516
55,1000,6,1006.0057618740203,-42.67025267317067
55,1000,6,998.1208192839929,-50.55519526319804
55,1000,6,1003.700785480387,-44.975229066803934
55,1000,5,994.6750082853938,-42.16749066788158
55,1000,5,997.0957774378402,-39.746721515435205
55,1000,5,993.9519573778732,-42.890541575402125
55,1000,5,994.8467093718463,-41.995789581429094
55,1000,6,998.1709962842751,-39.434500257689926
55,1000,6,999.0395044790582,-38.56599206290679
55,1000,6,997.6056808914591,-39.999815650505994
55,1000,6,998.8683932650264,-38.73710327693867
55,1000,6,997.7334402498044,-44.214035977624555
55,1000,6,1002.0981542987665,-39.84932192866246
55,1000,6,995.2620444307455,-46.685431796683496
55,1000,6,998.0664084070434,-43.88106782038565
55,1000,5,994.0435788576042,-42.921420761102205
55,1000,5,996.7644098152455,-40.20058980346089
55,1000,6,998.064349065817,-40.078081095300234
55,1000,6,999.2363922460916,-38.90603791502577
55,1000,6,993.5487142275574,-44.59371593355982
55,1000,6,1000.4656099450573,-37.67682021605998
55,1000,6,998.755257827671,-42.92258740641108
55,1000,6,1002.7755057981857,-38.90233943589638
55,1000,6,995.4198066309923,-46.25803860308978
55,1000,6,1001.9284875741148,-39.74935765996727
55,1000,5,994.7564202862707,-39.33154461890755
55,1000,5,996.2893087816763,-37.79865612350201
55,1000,5,992.3491886810647,-41.73877622411356
55,1000,5,999.2233514690427,-34.8646134361356
55,1000,6,998.5074538429762,-37.59746166470054
55,1000,6,1001.8751875201505,-34.229727987526374
55,1000,6,997.227608373619,-38.8773071340578
55,1000,6,1002.1207706370199,-33.98414487065687
55,1000,6,997.8749967306053,-40.47814796196996
55,1000,6,998.3837138474619,-39.96943084511333
55,1000,6,998.2408993927115,-43.79574172405824
55,1000,6,1002.1093059697918,-39.927335146977946
55,1000,6,994.1839816067745,-47.852659509995235
55,1000,6,1000.618389609324,-41.41825150744575
55,1000,5,994.9180080635554,-42.1310357003391
55,1000,5,996.2741425065071,-40.774901257387306
55,1000,5,993.2569399927678,-43.79210377112672
55,1000,5,999.4588129703446,-37.59023079354983
55,1000,6,997.9931780845039,-35.72789340126019
55,1000,6,998.3499723673393,-35.3710991184248
55,1000,6,995.280401841829,-38.440669643935216
55,1000,6,1000.7410679000683,-32.98000358569582
55,1000,6,998.7543228736753,-38.65910929882252
55,1000,6,1002.950146137483,-34.46328603501486
55,1000,6,997.2469176726781,-40.1665144998197
55,1000,6,999.2843674205757,-38.12906475192214
55,1000,5,994.4057100100559,-40.393983634028906
55,1000,5,994.9611512275777,-39.83854241650708
55,1000,6,997.2618918089023,-37.44523725874675
55,1000,6,1001.4673036381884,-33.23982542946067
55,1000,6,993.4712093449565,-41.235919722692515
55,1000,6,998.3484399334893,-36.358689134159796
55,1000,6,998.7088267708627,-38.77703647685913
55,1000,6,1000.8410678684365,-36.64479537928539
55,1000,6,996.4019773226595,-41.08388592506234
55,1000,6,1000.6395562288859,-36.84630701883596
55,1000,6,999.2272627947273,-44.98196454860524
55,1000,6,1002.6822637384574,-41.52696360487511
55,1000,6,999.1303625192079,-45.07886482412462
55,1000,6,1000.8079769349188,-43.40125040841378
55,1000,6,998.4581964414327,-37.45085751088081
55,1000,6,1002.7084989925685,-33.2005549597451
55,1000,6,997.2689368206319,-38.64011713168164
55,1000,6,1000.7740172221235,-35.13503673019005
55,1000,6,997.7211914383648,-44.21687810460076
55,1000,6,1001.4430570323267,-40.4950125106389
55,1000,5,994.0493790489074,-39.2748879528152
55,1000,5,996.6996569931393,-36.62461000858332
55,1000,5,991.135988679096,-42.18827832262655
55,1000,5,996.0830148969652,-37.24125210475741
55,1000,6,997.4859195582294,-40.07923526073604
55,1000,6,999.5172827649193,-38.04787205404618
55,1000,6,993.0803223226694,-44.484832496296065
55,1000,6,998.9111754507508,-38.653979368214685
55,1000,5,994.0805747118204,-42.905751505402804
55,1000,5,995.9005466914192,-41.085779525803964
55,1000,5,990.03947117847,-46.94685503875326
55,1000,5,998.0340746218586,-38.95225159536457
55,1000,6,997.9499318943368,-37.84161037828679
55,1000,6,998.949072831811,-36.84246944081264
55,1000,6,994.3047858702068,-41.48675640241682
55,1000,6,998.524886539791,-37.26665573283256
55,1000,6,997.564271661403,-41.211740368558516
55,1000,6,998.087311153684,-40.68870087627748
55,1000,6,998.323894204581,-43.67120140463717
55,1000,6,1000.1563772677263,-41.83871834149195
55,1000,6,996.3236989936646,-45.67139661555357
55,1000,6,998.8530666789866,-43.14202893023164
55,1000,6,998.2033869476728,-43.84808821643362
55,1000,6,1000.3779870442395,-41.6734881198669
55,1000,6,995.7536015013073,-46.29787366279908
55,1000,6,998.6470223946917,-43.40445276941477
55,1000,6,997.9261993029526,-43.63201800805758
55,1000,6,1002.3336602461225,-39.224557064887726
55,1000,6,997.0669220067903,-44.49129530421984
55,1000,6,999.7122716668182,-41.84594564419199
55,1000,6,999.3733354338943,-46.05533767667606
55,1000,6,1001.1639451197307,-44.264727990839695
55,1000,6,998.8468348577682,-46.58183825280221
55,1000,6,1001.6120754638343,-43.81659764673604
55,1000,5,994.4803680153551,-43.23155940141568
55,1000,5,996.4906951309854,-41.221232285785405
55,1000,6,998.2680872843249,-37.15420517069636
55,1000,6,1000.87688475978,-34.545407695241344
55,1000,6,994.601975140549,-40.82031731447228
55,1000,6,1002.5485939960996,-32.87369845892164
55,1000,6,999.0319648088084,-44.99458586468902
55,1000,6,1001.7633582475235,-42.263192425973976
55,1000,6,998.6148889140761,-45.411661759421385
55,1000,6,999.8891283910351,-44.13742228246228
55,1000,6,998.5900547972691,-36.4275140638087
55,1000,6,1000.4547641431772,-34.562804717900626
55,1000,6,995.1569406105482,-39.86062825052962
55,1000,6,999.7334708357319,-35.284098025345926
55,1000,6,998.8042527847998,-39.45417709374734
55,1000,6,1002.3736991918988,-35.8847306866483
55,1000,6,994.4877923858421,-43.770637492705006
55,1000,6,998.8688652769281,-39.3895646016191
55,1000,6,998.6122618198443,-45.63268486354381
55,1000,6,1002.8940227012241,-41.35092398216398
55,1000,5,994.4640129952568,-42.46949342616357
55,1000,5,996.3548076931133,-40.578698728307046
55,1000,5,994.0056574734813,-42.92784894793911
55,1000,5,996.4284356614617,-40.50507075995866
55,1000,6,998.2606784628373,-38.30741422978462
55,1000,6,999.1192881003832,-37.448804592238695
55,1000,6,995.5093282952994,-41.058764397322584
55,1000,6,1001.627149976162,-34.94094271645992
55,1000,6,997.2954611867459,-43.87099031017491
55,1000,6,1000.322759148662,-40.84369234825874
55,1000,6,994.7747698978706,-46.39168159905024
55,1000,6,999.1237097985312,-42.04274169838963
55,1000,5,994.0869946508892,-39.5730085623933
55,1000,5,994.2983419845496,-39.36166122873297
55,1000,5,991.2897517136668,-42.370251499615776
55,1000,5,996.3786794316281,-37.28132378165432
55,1000,5,994.3740203566756,-43.13351217356729
55,1000,5,998.7039561951055,-38.80357633513738
55,1000,5,992.0025209567771,-45.50501157346585
55,1000,5,994.9690221477138,-42.53851038252916
55,1000,6,997.6694473894844,-36.41227353920949
55,1000,6,997.7808840956316,-36.30083683306229
55,1000,6,997.583932824741,-40.522918868691
55,1000,6,999.9930734792713,-38.11377821416075
55,1000,6,995.1503449492164,-42.95650674421564
55,1000,6,998.9802605515878,-39.1265911418443
55,1000,6,998.6522677611598,-43.90766549314341
55,1000,6,1003.1584431172729,-39.401490137030336
55,1000,6,997.6185465670541,-44.94138668724918
55,1000,6,999.0755773271496,-43.484355927153594
55,1000,5,994.5234383089349,-42.14886290724006
55,1000,5,998.3663173764012,-38.305983839773816
55,1000,5,991.7770749338812,-44.89522628229386
55,1000,5,998.386059200122,-38.286242016053016
55,1000,6,998.3563750898549,-40.315295916865516
55,1000,6,999.1282899403432,-39.54338106637724
55,1000,6,998.7788392231037,-42.96512988395609
55,1000,6,1001.5523781518611,-40.19159095519859
55,1000,6,994.6543921967548,-47.08957691030494
55,1000,6,999.8592854855169,-41.884683621542806
55,1000,6,997.223658107865,-41.113048151376454
55,1000,6,998.2828564464958,-40.05384981274574
55,1000,6,996.4247184582141,-41.911987801027436
55,1000,6,997.7053176395561,-40.63138861968537
55,1000,6,999.1213956118892,-45.4466915173925
55,1000,6,1000.2683124736104,-44.2997746556713
55,1000,6,995.8741813029757,-48.693905826305944
55,1000,6,1002.9312916849739,-41.636795444307786
55,1000,6,1000.7917635659054,-47.25642057164763
55,1000,6,1002.3339905879111,-45.7141935496419
55,1000,6,997.1480860882469,-50.90009804930611
55,1000,6,1004.8658877828728,-43.182296354680204
55,1000,5,993.8077333542027,-41.1661921072596
55,1000,5,995.2242873259494,-39.749638135512924
55,1000,5,993.9946838667844,-39.3629547771014
55,1000,5,995.7114926690896,-37.646145974796184
55,1000,5,992.2871998484142,-41.070438795471624
55,1000,5,994.141029606234,-39.21660903765176
55,1000,5,994.0320605196681,-41.9011383380872
55,1000,5,996.5451317121148,-39.38806714564049
55,1000,5,992.6645772094097,-43.26862164834559
55,1000,5,995.0500841244549,-40.88311473330044
55,1000,6,998.5103269445952,-38.352106425501354
55,1000,6,1002.3117021887107,-34.55073118138587
55,1000,6,997.3846045363885,-39.47782883370814
55,1000,6,1000.9089352891968,-35.953498080899756
55,1000,6,997.0723788831501,-44.703998815622384
55,1000,6,1000.5443522924564,-41.23202540631611
55,1000,6,996.1203268835287,-45.65605081524383
55,1000,6,1001.0574472970688,-40.718930401703666
55,1000,5,995.1686206814924,-41.454100375673235
55,1000,5,997.4136727311791,-39.20904832598652
55,1000,6,997.1236935894038,-41.16431441322032
55,1000,6,1000.2676738731373,-38.0203341294869
55,1000,6,992.5992914638898,-45.68871653873431
55,1000,6,998.7070593342997,-39.580948668324396
55,1000,6,998.7931956790327,-45.34489163545748
55,1000,6,1002.7858998892583,-41.35218742523187
55,1000,6,994.8765395707856,-49.261547743704625
55,1000,6,1001.8049208116498,-42.333166502840314
55,1000,5,994.5069897487252,-41.320731465519145
55,1000,5,997.7363510843261,-38.091370129918246
55,1000,5,992.706241314424,-43.121479899820315
55,1000,5,995.640180070029,-40.187541144215395
55,1000,6,997.4603092155636,-41.50791051553437
55,1000,6,1000.1265058733333,-38.841713857764766
55,1000,6,993.2488197162216,-45.71940001487627
55,1000,6,999.418439702849,-39.549780028248904
55,1000,6,998.0948833134674,-34.96464295805027
55,1000,6,1001.6741869793418,-31.385339292175864
55,1000,6,998.135232157087,-40.63271473520416
55,1000,6,998.210726270338,-40.55722062195318
55,1000,6,994.6848907142501,-44.083056178041055
55,1000,6,1002.4817908277794,-36.286156064511715
55,1000,6,997.04913498744,-43.51898849889161
55,1000,6,1000.1012184647267,-40.46690502160492
55,1000,6,994.2787765325742,-46.289346953757416
55,1000,6,999.1716812256313,-41.39644226070027
55,1000,6,999.3700170410331,-44.33379642174666
55,1000,6,1001.8381699281373,-41.86564353464239
55,1000,6,998.4802913232792,-45.22352213950059
